Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
30 DEC 2025,SGIL,EQ,SYNERGY GREEN IND. LTD   ,Listed    ,30 DEC 2025,              10.00,          15543000,            472.10,     7337850300.00      
30 DEC 2025,SGL,EQ,STL GLOBAL LIMITED       ,Listed    ,30 DEC 2025,              10.00,          26990914,             13.30,      359518974.50       
30 DEC 2025,SGLTL,EQ,STANDARD GLASS LIN TECH L,Listed    ,30 DEC 2025,              10.00,         199491662,            148.70,    29664410139.40     
30 DEC 2025,SGMART,EQ,SG MART LIMITED          ,Listed    ,30 DEC 2025,               1.00,         126000000,            380.05,    47886300000.00    
30 DEC 2025,SHAH,EQ,SHAH METACORP LIMITED    ,Listed    ,30 DEC 2025,               1.00,         629378676,              5.00,     3146893380.00      
30 DEC 2025,SHAHALLOYS,EQ,SHAH ALLOYS LIMITED      ,Listed    ,30 DEC 2025,              10.00,          19797540,             68.45,     1355537563.80
30 DEC 2025,SHAILY,EQ,SHAILY ENG PLASTICS LTD  ,Listed    ,30 DEC 2025,               2.00,          45955093,           2250.60,   103426532305.80    
30 DEC 2025,SHAIVAL,ST,SHAIVAL REALITY LIMITED  ,Listed    ,23 APR 2024,              10.00,          11574000,             30.50,      353007000.00   
30 DEC 2025,SHAKTIPUMP,EQ,SHAKTI PUMPS (I) LTD     ,Listed    ,30 DEC 2025,              10.00,         123397965,            699.85,    86360065805.25
30 DEC 2025,SHALBY,EQ,SHALBY LIMITED           ,Listed    ,30 DEC 2025,              10.00,         108009770,            196.55,    21227160098.10    
30 DEC 2025,SHALPAINTS,EQ,SHALIM PAINTS LTD        ,Listed    ,30 DEC 2025,               2.00,          83711178,             59.95,     5018485121.10
30 DEC 2025,SHANKARA,EQ,SHANKARA BLDG PRODUCT LTD,Listed    ,30 DEC 2025,              10.00,          24249326,            101.10,     2451606858.60  
30 DEC 2025,SHANTHALA,ST,SHANTHALA FMCG PRODUCTS L,Listed    ,29 DEC 2025,              10.00,           6698064,             30.30,      202951339.20 
30 DEC 2025,SHANTI,EQ,SHANTI OVERSEAS INDIA LTD,Listed    ,30 DEC 2025,              10.00,          11106000,              9.00,      100065060.00    
30 DEC 2025,SHANTIGEAR,EQ,SHANTHI GEARS LTD        ,Listed    ,30 DEC 2025,               1.00,          76715853,            469.95,    36052615117.35
30 DEC 2025,SHANTIGOLD,EQ,SHANTI GOLD INTERNATION L,Listed    ,30 DEC 2025,              10.00,          72096000,            186.15,    13419228480.00
30 DEC 2025,SHARDACROP,EQ,SHARDA CROPCHEM LTD.     ,Listed    ,30 DEC 2025,              10.00,          90220495,            839.70,    75758149651.50
30 DEC 2025,SHARDAMOTR,EQ,SHARDA MOTOR INDS LTD    ,Listed    ,30 DEC 2025,               2.00,          57407706,            934.55,    53650371642.30
30 DEC 2025,SHAREINDIA,EQ,SHARE IND. SECURITIES LTD,Listed    ,30 DEC 2025,               2.00,         217492050,            164.10,    35690445405.00
30 DEC 2025,SHEEL,SM,SHEEL BIOTECH LIMITED    ,Listed    ,30 DEC 2025,              10.00,          20352550,             71.00,     1445031050.00     
30 DEC 2025,SHEETAL,SM,SHEETAL UNIVERSAL LIMITED,Listed    ,30 DEC 2025,              10.00,          11455999,            161.50,     1850143838.50   
30 DEC 2025,SHEKHAWATI,EQ,SHEKHAWATI INDUSTRIES LTD,Listed    ,30 DEC 2025,              10.00,          34470000,             19.40,      669407400.00
30 DEC 2025,SHEMAROO,EQ,SHEMAROO ENTER. LTD.     ,Listed    ,30 DEC 2025,              10.00,          27320299,            106.55,     2911251061.45  
30 DEC 2025,SHERA,SM,SHERA ENERGY LIMITED     ,Listed    ,30 DEC 2025,              10.00,          24439347,            130.55,     3190556750.85     
30 DEC 2025,SHETHJI,SM,SHREEJI GLOBAL FMCG LTD  ,Listed    ,30 DEC 2025,              10.00,          22760000,            114.85,     2613986000.00   
30 DEC 2025,SHIGAN,SM,SHIGAN QUANTUM TECH LTD  ,Listed    ,30 DEC 2025,              10.00,          20327400,             43.10,      876110940.00    
30 DEC 2025,SHILCTECH,EQ,SHILCHAR TECHNOLOGIES LTD,Listed    ,30 DEC 2025,              10.00,          11440200,           3817.20,    43669531440.00 
30 DEC 2025,SHILPAMED,EQ,SHILPA MEDICARE LTD      ,Listed    ,30 DEC 2025,               1.00,         195581816,            315.60,    61725621129.60 
30 DEC 2025,SHIVALIK,EQ,SHIVALIK RASAYAN LIMITED ,Listed    ,30 DEC 2025,               5.00,          15750365,            357.75,     5634693078.75  
30 DEC 2025,SHIVAMAUTO,EQ,SHIVAM AUTO.LTD          ,Listed    ,30 DEC 2025,               2.00,         131495219,             23.75,     3123011451.25
30 DEC 2025,SHIVAMILLS,EQ,SHIVA MILLS LIMITED      ,Listed    ,30 DEC 2025,              10.00,           8641808,             58.85,      508397564.65
30 DEC 2025,SHIVASHRIT,SM,SHIVASHRIT FOODS LIMITED ,Listed    ,30 DEC 2025,              10.00,          18269000,            130.00,     2374970000.00
30 DEC 2025,SHIVATEX,EQ,SHIVA TEXYARN LIMITED    ,Listed    ,30 DEC 2025,              10.00,          12962713,            184.75,     2394990853.90  
30 DEC 2025,SHIVAUM,EQ,SHIV AUM STEELS LIMITED  ,Listed    ,30 DEC 2025,              10.00,          13600400,            298.00,     4052919200.00   
30 DEC 2025,SHK,EQ,S H KELKAR AND CO. LTD.  ,Listed    ,30 DEC 2025,              10.00,         138420801,            175.55,    24299771615.55       
30 DEC 2025,SHKSIL,SM,SHRI HARE-KRI SPO IRON L ,Listed    ,30 DEC 2025,              10.00,          19191050,             56.00,     1074698800.00    
30 DEC 2025,SHOPERSTOP,EQ,SHOPPERS STOP LIMITED    ,Listed    ,30 DEC 2025,               5.00,         110112105,            373.30,    41104848796.50
30 DEC 2025,SHRADHA,EQ,SHRADHA INFRAPROJECTS LTD,Listed    ,30 DEC 2025,               2.00,          80997568,             37.65,     3047938483.85   
30 DEC 2025,SHREDIGCEM,EQ,SHREE DIGVIJAY CEM CO LTD,Listed    ,30 DEC 2025,              10.00,         147869278,             91.00,    13456104298.00
30 DEC 2025,SHREECEM,EQ,SHREE CEMENT LIMITED     ,Listed    ,30 DEC 2025,              10.00,          36080748,          26340.00,   950366902320.00  
30 DEC 2025,SHREEJISPG,EQ,SHREEJI SHIPPING GLOBAL L,Listed    ,30 DEC 2025,              10.00,         162918254,            360.65,    58756468305.10
30 DEC 2025,SHREEKARNI,SM,SHREE KARNI FABCOM LTD   ,Listed    ,30 DEC 2025,              10.00,           7228750,            496.90,     3591965875.00
30 DEC 2025,SHREEOSFM,SM,SHREE OSFM E-MOBILITY LTD,Listed    ,30 DEC 2025,              10.00,          15403400,             73.20,     1127528880.00 
30 DEC 2025,SHREEPUSHK,EQ,SHRE PUSH CHEM & FERT LTD,Listed    ,30 DEC 2025,              10.00,          32337691,            376.75,    12183225084.25
30 DEC 2025,SHREERAMA,EQ,SHREE RAMA MULTI TECH LTD,Listed    ,30 DEC 2025,               5.00,         133468005,             64.85,     8655400124.25 
30 DEC 2025,SHREMINVIT,IV,SHREM INVIT              ,Listed    ,30 DEC 2025,             100.00,         610844160,            100.00,    61084416000.00
30 DEC 2025,SHRENIK,EQ,SHRENIK LIMITED          ,Listed    ,30 DEC 2025,               1.00,         612000000,              0.50,      293760000.00   
30 DEC 2025,SHREYANIND,EQ,SHREYANS INDUSTRIES LTD  ,Listed    ,30 DEC 2025,              10.00,          13825000,            175.50,     2426564000.00
30 DEC 2025,SHRIAHIMSA,SM,SHRI AHIMSA NATURALS LTD ,Listed    ,30 DEC 2025,              10.00,          23330100,            231.35,     5397418635.00
30 DEC 2025,SHRIKANHA,SM,SHRI KANHA STAINLESS LTD ,Listed    ,30 DEC 2025,              10.00,          15582400,             28.90,      450331360.00 
30 DEC 2025,SHRINGARMS,EQ,SHRINGAR HOU OF MANGALS L,Listed    ,30 DEC 2025,              10.00,          96432080,            220.45,    21258452036.00
30 DEC 2025,SHRIPISTON,EQ,SHRIRAM PIST. & RING LTD ,Listed    ,30 DEC 2025,              10.00,          44049824,           3159.00,   139153394016.00
30 DEC 2025,SHRIRAMFIN,EQ,SHRIRAM FINANCE LIMITED  ,Listed    ,30 DEC 2025,               2.00,        1881007883,            979.40,  1842259120610.20
30 DEC 2025,SHRIRAMPPS,EQ,SHRIRAM PROPERTIES LTD   ,Listed    ,30 DEC 2025,              10.00,         170352907,             85.05,    14490218269.40
30 DEC 2025,SHRITECH,SM,SHRI TECHTEX LIMITED     ,Listed    ,30 DEC 2025,              10.00,          24950000,             60.00,     1497000000.00  
30 DEC 2025,SHUBHLAXMI,ST,SHUBHLAXMI JEWEL ART LTD ,Listed    ,30 DEC 2025,              10.00,          10604000,             37.45,      397119800.00
30 DEC 2025,SHUBHSHREE,SM,SHUBHSHREE BIOFUELS ENE L,Listed    ,29 DEC 2025,              10.00,           5242000,            382.00,     2002444000.00
30 DEC 2025,SHYAMCENT,BE,SHYAM CENTURY FERROUS LTD,Listed    ,30 DEC 2025,               1.00,         212172990,              6.15,     1304863888.50 
30 DEC 2025,SHYAMMETL,EQ,SHYAM METALICS AND ENGY L,Listed    ,30 DEC 2025,              10.00,         279131853,            833.65,   232698269253.45 
30 DEC 2025,SHYAMTEL,EQ,SHYAM TELECOM LIMITED    ,Listed    ,30 DEC 2025,              10.00,          11270000,             12.65,      142452800.00  
30 DEC 2025,SICALLOG,BE,SICAL LOGISTICS LIMITED  ,Listed    ,30 DEC 2025,              10.00,          65249080,             84.75,     5531164511.60  
30 DEC 2025,SIDDHICOTS,SM,SIDDHI COTSPIN LIMITED   ,Listed    ,30 DEC 2025,              10.00,          24406491,             30.20,      737076028.20
30 DEC 2025,SIDDHIKA,SM,SIDDHIKA COATINGS LIMITED,Listed    ,30 DEC 2025,              10.00,           6179000,            208.45,     1288012550.00  
30 DEC 2025,SIEMENS,EQ,SIEMENS LTD              ,Listed    ,30 DEC 2025,               2.00,         356120505,           3029.50,  1078867069897.50   
30 DEC 2025,SIGACHI,EQ,SIGACHI INDUSTRIES LTD   ,Listed    ,30 DEC 2025,               1.00,         382117010,             32.10,    12262134850.90   
30 DEC 2025,SIGIND,EQ,SIGNET INDUSTRIES LIMITED,Listed    ,30 DEC 2025,              10.00,          29437000,             54.40,     1601961540.00    
30 DEC 2025,SIGMA,BE,SIGMA SOLVE LIMITED      ,Listed    ,30 DEC 2025,               1.00,         102774980,             57.60,     5917783348.40     
30 DEC 2025,SIGNATURE,EQ,SIGNATUREGLOBAL INDIA LTD,Listed    ,30 DEC 2025,               1.00,         140510691,           1114.40,   156585114050.40 
30 DEC 2025,SIGNORIA,SM,SIGNORIA CREATION LIMITED,Listed    ,30 DEC 2025,              10.00,           4758000,            100.45,      477941100.00  
30 DEC 2025,SIGNPOST,EQ,SIGNPOST INDIA LIMITED   ,Listed    ,30 DEC 2025,               2.00,          53450000,            212.35,    11349573000.00  
30 DEC 2025,SIKKO,BE,SIKKO INDUSTRIES LIMITED ,Listed    ,30 DEC 2025,               1.00,         436800000,              5.25,     2284464000.00     
30 DEC 2025,SIL,EQ,STANDARD INDUSTRIES LTD. ,Listed    ,30 DEC 2025,               5.00,          64328941,             15.95,     1026046608.95       
30 DEC 2025,SILGO,EQ,SILGO RETAIL LIMITED     ,Listed    ,30 DEC 2025,              10.00,          24604529,             81.65,     2008959792.85     
30 DEC 2025,SILINV,EQ,SIL INVESTMENTS LIMITED  ,Listed    ,30 DEC 2025,              10.00,          10595860,            512.35,     5428788871.00    
30 DEC 2025,SILKFLEX,SM,SILKFLEX POLYMERS INDIA L,Listed    ,30 DEC 2025,              10.00,          11607000,             92.25,     1070745750.00  
30 DEC 2025,SILKY,SM,SILKY OVERSEAS LIMITED   ,Listed    ,30 DEC 2025,              10.00,           6367623,            145.95,      929354576.85     
30 DEC 2025,SILLYMONKS,BE,SILLY MONKS ENTERTAIN LTD,Listed    ,30 DEC 2025,              10.00,          10253664,             21.00,      215326944.00
30 DEC 2025,SILVERTUC,EQ,SILVER TOUCH TECHNO LTD  ,Listed    ,30 DEC 2025,              10.00,          12681000,           1011.85,    12831269850.00 
30 DEC 2025,SIMBHALS,BZ,SIMBHAOLI SUGARS LTD.    ,Listed    ,30 DEC 2025,              10.00,          41279020,             10.40,      430127388.40  
30 DEC 2025,SIMPLEXINF,EQ,SIMPLEX INFRASTRUCTURES L,Listed    ,30 DEC 2025,               2.00,          79095346,            240.45,    19018475945.70
30 DEC 2025,SINCLAIR,EQ,SINCLAIRS HOTELS LIMITED ,Listed    ,30 DEC 2025,               2.00,          51260000,             83.70,     4289949400.00  
30 DEC 2025,SINDHUTRAD,EQ,SINDHU TRADE LINKS LTD   ,Listed    ,30 DEC 2025,               1.00,        1541928780,             19.95,    30730640585.40
30 DEC 2025,SINTERCOM,EQ,SINTERCOM INDIA LIMITED  ,Listed    ,30 DEC 2025,              10.00,          27527822,            101.10,     2783062804.20 
30 DEC 2025,SIRCA,EQ,SIRCA PAINT INDIA LIMITED,Listed    ,30 DEC 2025,              10.00,          54808800,            484.00,    26527459200.00     
30 DEC 2025,SIS,EQ,SIS LIMITED              ,Listed    ,30 DEC 2025,               5.00,         140963469,            333.60,    47025413258.40       
30 DEC 2025,SITINET,BZ,SITI NETWORKS LIMITED    ,Listed    ,30 DEC 2025,               1.00,         872053848,              0.35,      322659923.75   
30 DEC 2025,SIYSIL,EQ,SIYARAM SILK MILLS LTD   ,Listed    ,30 DEC 2025,               2.00,          45370088,            629.15,    28544590865.20    
30 DEC 2025,SJLOGISTIC,SM,S J LOGISTICS (INDIA) LTD,Listed    ,30 DEC 2025,              10.00,          15293130,            359.35,     5495586265.50
30 DEC 2025,SJS,EQ,SJS ENTERPRISES LIMITED  ,Listed    ,30 DEC 2025,              10.00,          31387404,           1714.00,    53798010456.00       
30 DEC 2025,SJVN,EQ,SJVN LTD                 ,Listed    ,30 DEC 2025,              10.00,        3929795175,             73.20,   287582410906.50      
30 DEC 2025,SKFINDIA,EQ,SKF INDIA LTD            ,Listed    ,30 DEC 2025,              10.00,          49437963,           1867.60,    92330339698.80  
30 DEC 2025,SKFINDUS,EQ,SKF IND (INDUSTRIAL) LTD ,Listed    ,30 DEC 2025,              10.00,          49437963,           2600.20,   128548591392.60  
30 DEC 2025,SKIPPER,EQ,SKIPPER LIMITED          ,Listed    ,30 DEC 2025,               1.00,         112884794,            410.80,    46373073375.20   
30 DEC 2025,SKMEGGPROD,EQ,SKM EGG PROD EXPORT(I) LT,Listed    ,30 DEC 2025,              10.00,          26330000,            428.10,    11271873000.00
30 DEC 2025,SKP,SM,SKP BEARING INDUSTRI. LTD,Listed    ,29 DEC 2025,              10.00,          16600000,            169.75,     2817850000.00       
30 DEC 2025,SKYGOLD,EQ,SKY GOLD AND DIAMONDS LTD,Listed    ,30 DEC 2025,              10.00,         154863884,            331.50,    51337377546.00   
30 DEC 2025,SLONE,SM,SLONE INFOSYSTEMS LIMITED,Listed    ,30 DEC 2025,              10.00,           5269013,            283.40,     1493238284.20     
30 DEC 2025,SMARTEN,SM,SMARTEN POWER SYSTEMS LTD,Listed    ,30 DEC 2025,              10.00,          19000800,             76.60,     1455461280.00   
30 DEC 2025,SMARTLINK,EQ,SMARTLINK HOLDINGS LTD   ,Listed    ,30 DEC 2025,               2.00,           9975000,            130.40,     1300839750.00 
30 DEC 2025,SMARTWORKS,EQ,SMARTWORKS COWORKING SP L,Listed    ,30 DEC 2025,              10.00,         114131326,            476.90,    54429229369.40
30 DEC 2025,SMCGLOBAL,EQ,SMC GLOBAL SECURITIES LTD,Listed    ,30 DEC 2025,               2.00,         209400000,             85.55,    17918358000.00 
30 DEC 2025,SMLMAH,EQ,SML MAHINDRA LIMITED     ,Listed    ,30 DEC 2025,              10.00,          14471646,           3962.70,    57346791604.20    
30 DEC 2025,SMLT,EQ,SARTHAK METALS LIMITED   ,Listed    ,30 DEC 2025,              10.00,          13689750,             86.40,     1182520605.00      
30 DEC 2025,SMSPHARMA,EQ,SMS PHARMACEUTICALS LTD. ,Listed    ,30 DEC 2025,               1.00,          93652030,            313.90,    29397372217.00 
30 DEC 2025,SMVD,SM,SMVD POLY PACK LIMITED   ,Listed    ,29 DEC 2025,              10.00,          10030108,              8.10,       81243874.80      
30 DEC 2025,SNEHAA,SM,SNEHAA ORGANICS LIMITED  ,Listed    ,30 DEC 2025,              10.00,          10179000,             70.60,      718637400.00    
30 DEC 2025,SNOWMAN,EQ,SNOWMAN LOGISTICS LTD.   ,Listed    ,30 DEC 2025,              10.00,         167087995,             39.05,     6524786204.75   
30 DEC 2025,SOBHA,EQ,SOBHA LIMITED            ,Listed    ,30 DEC 2025,              10.00,         106924278,           1458.60,   155959751890.80     
30 DEC 2025,SOFTTECH,EQ,SOFTTECH ENGINEERS LTD   ,Listed    ,30 DEC 2025,              10.00,          13807138,            313.70,     4331299190.60  
30 DEC 2025,SOLARA,EQ,SOLARA ACTIVE PHA SCI LTD,Listed    ,30 DEC 2025,              10.00,          36154267,            551.15,    19926424257.05    
30 DEC 2025,SOLARINDS,EQ,SOLAR INDUSTRIES (I) LTD ,Listed    ,30 DEC 2025,               2.00,          90490055,          12028.00,  1088414381540.00 
30 DEC 2025,SOLARWORLD,EQ,SOLARWORLD ENERGY SOL LTD,Listed    ,30 DEC 2025,               5.00,          86672654,            274.25,    23769975359.50
30 DEC 2025,SOLEX,EQ,SOLEX ENERGY LIMITED     ,Listed    ,30 DEC 2025,              10.00,          10802489,           1233.40,    13323789932.60     
30 DEC 2025,SOMANYCERA,EQ,SOMANY CERAMICS LIMITED  ,Listed    ,30 DEC 2025,               2.00,          41012806,            407.05,    16694262682.30
30 DEC 2025,SOMATEX,BE,SOMA TEXTILEI NDUSTRIES L,Listed    ,30 DEC 2025,              10.00,          33033000,            141.15,     4662607950.00   
30 DEC 2025,SOMICONVEY,EQ,SOMI CONVEYOR BELT. LTD. ,Listed    ,30 DEC 2025,              10.00,          11779656,            124.25,     1463386664.90
30 DEC 2025,SONACOMS,EQ,SONA BLW PRECISION FRGS L,Listed    ,30 DEC 2025,              10.00,         621720975,            478.80,   297680002830.00  
30 DEC 2025,SONAMAC,SM,SONA MACHINERY LIMITED   ,Listed    ,30 DEC 2025,              10.00,          13724000,             45.00,      617580000.00   
30 DEC 2025,SONAMLTD,EQ,SONAM LIMITED            ,Listed    ,30 DEC 2025,               5.00,          40032000,             42.10,     1685347200.00  
30 DEC 2025,SONATSOFTW,EQ,SONATA SOFTWARE LTD      ,Listed    ,30 DEC 2025,               1.00,         280424816,            357.25,   100181765516.00
30 DEC 2025,SONUINFRA,SM,SONU INFRATECH LIMITED   ,Listed    ,30 DEC 2025,              10.00,          10349000,             72.50,      750302500.00 
30 DEC 2025,SOTAC,SM,SOTAC PHARMACEUTICALS LTD,Listed    ,30 DEC 2025,              10.00,          11050000,            129.55,     1431527500.00     
30 DEC 2025,SOTL,EQ,SAVITA OIL TECHNOLO. LTD ,Listed    ,30 DEC 2025,               2.00,          68560415,            386.00,    26464320190.00      
30 DEC 2025,SOUTHBANK,EQ,THE SOUTH INDIAN BANK LTD,Listed    ,30 DEC 2025,               1.00,        2616715252,             37.75,    98807167915.50 
30 DEC 2025,SOUTHWEST,BE,SOUTH WEST PINNACLE LTD  ,Listed    ,30 DEC 2025,              10.00,          29830011,            197.30,     5886057770.50 
30 DEC 2025,SPAL,EQ,S. P. APPARELS LIMITED   ,Listed    ,30 DEC 2025,              10.00,          25092600,            703.20,    17645116320.00      
30 DEC 2025,SPANDANA,EQ,SPANDANA SPHOORTY FIN LTD,Listed    ,30 DEC 2025,              10.00,          71305144,            265.45,    18927950474.80  
30 DEC 2025,SPARC,EQ,SUN PHARMA ADV.RES.CO.LTD,Listed    ,30 DEC 2025,               1.00,         324499558,            134.45,    43628965573.10     
30 DEC 2025,SPCENET,BE,SPACENET ENTERS IND LTD  ,Listed    ,30 DEC 2025,               1.00,         566103736,              6.85,     3877810591.60   
30 DEC 2025,SPCL,SM,SHIVALIC POWER CONTROL L ,Listed    ,30 DEC 2025,              10.00,          24115754,             90.90,     2192122038.60      
30 DEC 2025,SPEB,SM,SPEB ADHESIVES LIMITED   ,Listed    ,29 DEC 2025,              10.00,          22464570,             54.00,     1213086780.00      
30 DEC 2025,SPECIALITY,EQ,SPECIALITY REST LTD      ,Listed    ,30 DEC 2025,              10.00,          48235657,            109.75,     5294828068.90
30 DEC 2025,SPECTRUM,EQ,SPECTRUM ELECTRIC IND LTD,Listed    ,30 DEC 2025,              10.00,          15713840,           1218.10,    19141028504.00  
30 DEC 2025,SPECTSTM,SM,SPECTRUM TALENT MGMT LTD ,Listed    ,30 DEC 2025,              10.00,          23093096,             98.40,     2272360646.40  
30 DEC 2025,SPENCERS,EQ,SPENCER S RETAIL LIMITED ,Listed    ,30 DEC 2025,               5.00,          90138789,             40.90,     3687577858.00  
30 DEC 2025,SPIC,EQ,SPIC LTD                 ,Listed    ,30 DEC 2025,              10.00,         203640336,             81.65,    16627233434.40      
30 DEC 2025,SPLIL,EQ,SPL INDUSTRIES LIMITED   ,Listed    ,30 DEC 2025,              10.00,          29000004,             33.50,      971790134.05     
30 DEC 2025,SPLPETRO,EQ,SUPREME PETROCHEM LIMITED,Listed    ,30 DEC 2025,               2.00,         188041342,            641.90,   120703737429.80  
30 DEC 2025,SPMLINFRA,EQ,SPML INFRA LIMITED       ,Listed    ,30 DEC 2025,               2.00,          71689468,            170.60,    12231657030.15 
30 DEC 2025,SPORTKING,EQ,SPORTKING INDIA LIMITED  ,Listed    ,30 DEC 2025,               1.00,         132872000,             86.40,    11482798240.00 
30 DEC 2025,SPPPOLY,SM,SPP POLYMER LIMITED      ,Listed    ,30 DEC 2025,              10.00,          15391160,             15.70,      241641212.00   
30 DEC 2025,SPRL,ST,SP REFRACTORIES LIMITED  ,Listed    ,18 DEC 2025,              10.00,           1789500,            160.00,      286320000.00      
30 DEC 2025,SPUNWEB,SM,SPUNWEB NONWOVEN LIMITED ,Listed    ,30 DEC 2025,              10.00,          24103409,            135.30,     3261191237.70   
30 DEC 2025,SRD,EQ,SHANKAR LAL RAMPAL LTD   ,Listed    ,30 DEC 2025,              10.00,          63966780,             65.05,     4160399371.20       
30 DEC 2025,SREEL,EQ,SREELEATHERS LIMITED     ,Listed    ,30 DEC 2025,              10.00,          23155012,            218.80,     5065853525.35     
30 DEC 2025,SRF,EQ,SRF LTD                  ,Listed    ,30 DEC 2025,              10.00,         296424825,           3038.30,   900627545797.50       
30 DEC 2025,SRGHFL,EQ,SRG HOUSING FINANCE L    ,Listed    ,30 DEC 2025,              10.00,          15680438,            284.20,     4456380479.60    
30 DEC 2025,SRHHYPOLTD,EQ,SREE RAYALSEEMA HHP LTD. ,Listed    ,30 DEC 2025,              10.00,          17164821,            509.80,     8750625745.80
30 DEC 2025,SRIVASAVI,SM,SRIVASAVI ADHESIVE TAPE L,Listed    ,30 DEC 2025,              10.00,          14174166,             48.50,      687447051.00 
30 DEC 2025,SRM,EQ,SRM CONTRACTORS LIMITED  ,Listed    ,30 DEC 2025,              10.00,          22944200,            527.65,    12106507130.00       
30 DEC 2025,SRPL,BZ,SHREE RAM PROTEINS LTD.  ,Listed    ,30 DEC 2025,               1.00,         428400000,              0.65,      287028000.00      
30 DEC 2025,SSDL,EQ,SARASWATI SAREE DEPOT LTD,Listed    ,30 DEC 2025,              10.00,          39599800,             76.85,     3042848632.00      
30 DEC 2025,SSEGL,SM,SATHLOKHAR SYN E&C GLOB L,Listed    ,30 DEC 2025,              10.00,          24137992,            457.30,    11038303741.60     
30 DEC 2025,SSFL,SM,SRIVARI SPICES N FOODS L ,Listed    ,30 DEC 2025,              10.00,           8570400,            128.40,     1100439360.00      
30 DEC 2025,SSWL,EQ,STEEL STRIPS WHEELS LTD. ,Listed    ,30 DEC 2025,               1.00,         157180425,            190.60,    29955445396.50      
30 DEC 2025,STALLION,BE,STALLION IND FLUOROCHEM L,Listed    ,30 DEC 2025,              10.00,          79325254,            244.65,    19407716643.65  
30 DEC 2025,STANLEY,EQ,STANLEY LIFESTYLES LTD   ,Listed    ,30 DEC 2025,               2.00,          57125663,            190.75,    10897291473.90   
30 DEC 2025,STAR,EQ,STRIDES PHARMA SCI LTD   ,Listed    ,30 DEC 2025,              10.00,          92172714,            908.10,    83702041583.40      
30 DEC 2025,STARCEMENT,EQ,STAR CEMENT LIMITED      ,Listed    ,30 DEC 2025,               1.00,         412428997,            221.55,    91377768575.30
30 DEC 2025,STARHEALTH,EQ,STAR HEALTH & AL INS CO L,Listed    ,30 DEC 2025,              10.00,         587949881,            448.75,   263842509098.75
30 DEC 2025,STARPAPER,EQ,STAR PAPER MILLS LTD     ,Listed    ,30 DEC 2025,              10.00,          15608350,            164.60,     2569290493.50 
30 DEC 2025,STARTECK,EQ,STARTECK FINANCE LIMITED ,Listed    ,30 DEC 2025,              10.00,           9910330,            291.95,     2893320843.50  
30 DEC 2025,STCINDIA,EQ,THE STATE TRADING CORPN  ,Listed    ,30 DEC 2025,              10.00,          60000000,            129.05,     7742400000.00  
30 DEC 2025,STEELCAS,EQ,STEELCAST LIMITED        ,Listed    ,30 DEC 2025,               1.00,         101200000,            204.70,    20715640000.00  
30 DEC 2025,STEELCITY,EQ,STEEL CITY SECURITIES LTD,Listed    ,30 DEC 2025,              10.00,          15107095,             90.95,     1374292432.15 
30 DEC 2025,STEELXIND,EQ,STEEL EXCHANGE INDIA LTD ,Listed    ,30 DEC 2025,               1.00,        1247220542,              9.25,    11561734424.35 
30 DEC 2025,STEL,EQ,STEL HOLDINGS LIMITED    ,Listed    ,30 DEC 2025,              10.00,          18455405,            513.75,     9481464318.75      
30 DEC 2025,STERTOOLS,EQ,STERLING TOOLS LIMITED   ,Listed    ,30 DEC 2025,               2.00,          36184318,            272.10,     9845752927.80 
30 DEC 2025,STLNETWORK,EQ,STL NETWORKS LIMITED     ,Listed    ,30 DEC 2025,               2.00,         487921086,             22.15,    10812331265.75
30 DEC 2025,STLTECH,EQ,STERLITE TECHNOLOGIES LTD,Listed    ,30 DEC 2025,               2.00,         487954019,            101.95,    49756671317.45   
30 DEC 2025,STOVEKRAFT,EQ,STOVE KRAFT LIMITED      ,Listed    ,30 DEC 2025,              10.00,          33101500,            562.00,    18603043000.00
30 DEC 2025,STUDDS,EQ,STUDDS ACCESSORIES LTD   ,Listed    ,30 DEC 2025,               5.00,          39353400,            529.90,    20853366660.00    
30 DEC 2025,STUDIOLSD,SM,STUDIO LSD LIMITED       ,Listed    ,30 DEC 2025,               2.00,          51891755,             13.00,      674592815.00 
30 DEC 2025,STYL,EQ,SESHAASAI TECHNOLOGIES L ,Listed    ,30 DEC 2025,              10.00,         161805826,            273.15,    44197261371.90      
30 DEC 2025,STYLAMIND,EQ,STYLAM INDUSTRIES LIMITED,Listed    ,30 DEC 2025,               5.00,          16948060,           2175.10,    36863725306.00 
30 DEC 2025,STYLEBAAZA,EQ,BAAZAR STYLE RETAIL LTD  ,Listed    ,30 DEC 2025,               5.00,          74617353,            274.00,    20445154722.00
30 DEC 2025,STYRENIX,EQ,STYRENIX PERFORMANCE LTD ,Listed    ,30 DEC 2025,              10.00,          17585625,           1967.20,    34594441500.00  
30 DEC 2025,SUBAHOTELS,SM,SUBA HOTELS LIMITED      ,Listed    ,30 DEC 2025,              10.00,          24242516,            143.95,     3489710178.20
30 DEC 2025,SUBEXLTD,EQ,SUBEX LTD                ,Listed    ,30 DEC 2025,               5.00,         562002935,             11.30,     6339393106.80  
30 DEC 2025,SUBROS,EQ,SUBROS LIMITED           ,Listed    ,30 DEC 2025,               2.00,          65235750,            847.65,    55297083487.50    
